시도,시군구,가해자차량용도대분류,가해자차량용도중분류,가해자차량용도,사고건수,사망자수,중상자수,경상자수,부상신고자수
강원,춘천시,사업용,노선버스,시내버스,30,0,12,28,3
강원,춘천시,사업용,노선버스,시외버스,2,0,1,3,0
강원,춘천시,사업용,전세버스,전세버스,7,0,3,27,0
강원,춘천시,사업용,택시,법인택시,68,0,16,78,1
강원,춘천시,사업용,택시,개인택시,51,0,12,66,2
강원,춘천시,사업용,화물차,화물차,32,2,6,33,1
강원,춘천시,사업용,렌터카,렌터카,56,0,18,81,7
강원,춘천시,사업용,기타/건설기계,기타/건설기계,21,0,10,30,0
강원,춘천시,비사업용,승용차,승용차,978,13,242,1210,69
강원,춘천시,비사업용,버스,버스,12,0,1,12,0
강원,춘천시,비사업용,어린이통학버스,어린이통학버스,5,0,0,12,2
강원,춘천시,비사업용,화물차,화물차,157,6,37,191,5
강원,춘천시,비사업용,기타/건설기계,기타/건설기계,12,0,1,14,0
강원,춘천시,이륜차,이륜차,이륜차,85,0,16,102,8
강원,춘천시,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),6,1,4,3,0
강원,춘천시,원동기장치자전거,원동기장치자전거,원동기장치자전거,9,0,0,11,1
강원,춘천시,자전거,자전거,자전거,25,1,5,17,6
강원,춘천시,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),3,0,2,1,0
강원,춘천시,농기계,농기계,농기계,1,0,0,1,0
강원,춘천시,불명,불명,불명,30,0,3,25,4
강원,원주시,사업용,노선버스,시내버스,47,0,15,62,5
강원,원주시,사업용,노선버스,시외버스,4,0,1,4,1
강원,원주시,사업용,전세버스,전세버스,6,0,2,10,0
강원,원주시,사업용,택시,법인택시,55,0,14,80,1
강원,원주시,사업용,택시,개인택시,47,0,9,55,2
강원,원주시,사업용,화물차,화물차,28,1,5,36,2
강원,원주시,사업용,렌터카,렌터카,94,1,18,118,4
강원,원주시,사업용,기타/건설기계,기타/건설기계,19,1,4,21,1
강원,원주시,비사업용,승용차,승용차,1273,17,339,1530,81
강원,원주시,비사업용,버스,버스,27,1,3,32,4
강원,원주시,비사업용,어린이통학버스,어린이통학버스,2,0,1,1,0
강원,원주시,비사업용,화물차,화물차,221,6,89,236,16
